,months,id,Consumption
1123,32,AC056D,60.03252500000028
1124,32,AC063R,438.78274999999917
1125,32,AC075R,1385.903399999999
1126,32,AC090R,0.7031500000000005
1127,32,AC100R,675.9476499999981
1128,32,AC125R,379.0489499999984
1129,32,AC140R,111.51945
1130,32,XA018D,0.0
1131,32,XA025D,12.449850000000005
1132,32,XA028D,11.728849999999998
1133,32,XA030D,50.47525000000025
1134,32,XA036D,86.32610000000021
1135,32,XA040D,492.9944254894197
1136,32,XA050D,248.93644999999862
1137,32,XA056D,840.6055000000058
1138,32,XA063R,541.5616500000009
1139,32,XA070D,298.52900000000136
1140,32,XA075R,695.2896999999983
1141,32,XA080D,1032.0355499999991
1142,32,XA090D,0.0
1143,32,XA095D,459.9238000000003
1144,32,XA100D,497.004550000001
1145,32,XA100R,635.6868000000012
1146,32,XA110D,214.05930000000026
1147,32,XA125D,606.4103500000002
1148,32,XA140D,0.0
1149,32,XR100D,0.0
1150,32,XR110D,0.0
1151,32,XR115D,12.842899999999993
1152,32,XR125D,336.4066999999992
1153,32,XR140D,45.46675000000002
1154,32,XR150D,74.76000000000002
1155,33,AC036D,31.345300000000034
1156,33,AC040D,2.999150000000004
1157,33,AC050D,338.95190000000116
1158,33,AC056D,479.6421000000016
1159,33,AC063R,444.97950000000105
1160,33,AC075R,389.77539999999846
1161,33,AC090R,5.833100000000001
1162,33,AC100R,1269.3387437500035
1163,33,AC125R,1043.3759000000016
1164,33,AC140R,463.71990000000136
1165,33,XA018D,0.0
1166,33,XA025D,33.699749999999966
1167,33,XA028D,67.6837000000001
1168,33,XA030D,50.87215000000001
1169,33,XA036D,7.925399999999996
1170,33,XA040D,221.6140499999995
1171,33,XA050D,424.7683999999999
1172,33,XA056D,517.2569500000022
1173,33,XA063R,109.86255000000013
1174,33,XA070D,490.93064999999916
1175,33,XA075R,139.7098499999999
1176,33,XA080D,779.2759470943943
1177,33,XA090D,207.57205000000008
1178,33,XA095D,955.8793932690655
1179,33,XA100D,234.10800000000043
1180,33,XA100R,359.7314787500002
1181,33,XA110D,0.0
1182,33,XA125D,556.6618428437512
1183,33,XA140D,0.0
1184,33,XR100D,0.0
1185,33,XR110D,0.0
1186,33,XR115D,0.0
1187,33,XR125D,496.7189499999983
1188,33,XR140D,154.07910000000044
1189,33,XR150D,53.307099999999934
1190,34,AC036D,13.223350000000005
1191,34,AC040D,29.21940000000001
1192,34,AC050D,195.99265
1193,34,AC056D,322.8469766666647
1194,34,AC063R,306.5741000000004
1195,34,AC075R,774.5226999999962
1196,34,AC090R,133.1536499999997
1197,34,AC100R,251.96919999999957
1198,34,AC125R,123.6557000000001
1199,34,AC140R,9.899400000000004
1200,34,XA018D,0.0
1201,34,XA025D,0.0
1202,34,XA028D,30.7083
1203,34,XA030D,35.75249999999999
1204,34,XA036D,38.40549999999988
1205,34,XA040D,337.60019999999844
1206,34,XA050D,448.76545000000084
1207,34,XA056D,927.437
1208,34,XA063R,588.9534000000008
1209,34,XA070D,443.0629000000001
1210,34,XA075R,72.18855000000012
1211,34,XA080D,1465.6505499999937
1212,34,XA090D,151.6458999999999
1213,34,XA095D,1018.8426500000024
1214,34,XA100D,2.9312500000000026
1215,34,XA100R,829.9213999999994
1216,34,XA110D,0.0
1217,34,XA125D,1196.9823250000045
1218,34,XA140D,0.0
1219,34,XR100D,0.0
1220,34,XR110D,0.0
1221,34,XR115D,0.0
1222,34,XR125D,660.2235499999998
1223,34,XR140D,0.0
1224,34,XR150D,89.08304999999996
1225,35,AC036D,0.0
1226,35,AC040D,149.99740000000043
1227,35,AC050D,287.22400000000056
1228,35,AC056D,596.4794499999988
1229,35,AC063R,405.1106499999997
1230,35,AC075R,1054.2574000000004
1231,35,AC090R,69.15650000000011
1232,35,AC100R,1329.082649999995
1233,35,AC125R,245.47180000000114
1234,35,AC140R,436.4559499999999
1235,35,XA018D,0.0
1236,35,XA025D,42.90159999999987
1237,35,XA028D,88.0904500000003
1238,35,XA030D,27.458900000000053
1239,35,XA036D,157.6774499999996
1240,35,XA040D,269.95360000000176
1241,35,XA050D,364.1466500000021
1242,35,XA056D,1273.3755999999953
1243,35,XA063R,486.9245499999989
1244,35,XA070D,953.7402000000064
1245,35,XA075R,276.6070999999997
1246,35,XA080D,1557.7600500000174
1247,35,XA090D,194.1639000000004
1248,35,XA095D,998.5188499999988
1249,35,XA100D,92.37410000000021
1250,35,XA100R,391.1519499999978
1251,35,XA110D,128.86020000000005
1252,35,XA125D,951.0308500000027
1253,35,XA140D,0.0
1254,35,XR100D,0.0
1255,35,XR110D,0.0
1256,35,XR115D,0.0
1257,35,XR125D,406.66115000000053
1258,35,XR140D,114.1493499999997
1259,35,XR150D,91.49139999999996
1260,36,AC036D,86.44614999999996
1261,36,AC040D,59.98545
1262,36,AC050D,288.68070000000074
1263,36,AC056D,604.6211500000019
1264,36,AC063R,1119.2828499999955
1265,36,AC075R,240.12218999999882
1266,36,AC090R,0.0
1267,36,AC100R,303.3656499999995
1268,36,AC125R,244.75464999999969
1269,36,AC140R,723.8048999999977
1270,36,XA018D,0.0
1271,36,XA025D,11.429599999999981
1272,36,XA028D,5.378799999999997
1273,36,XA030D,94.35685000000036
1274,36,XA036D,108.04744999999996
1275,36,XA040D,285.57339999999994
1276,36,XA050D,561.6324000000009
1277,36,XA056D,621.8660000000011
1278,36,XA063R,122.42509999999987
1279,36,XA070D,910.345799999994
1280,36,XA075R,675.9203500000037
1281,36,XA080D,1365.042350000007
1282,36,XA090D,110.59124999999977
1283,36,XA095D,646.7898499999992
1284,36,XA100D,168.2978499999984
1285,36,XA100R,457.83079999999916
1286,36,XA110D,121.08074999999992
1287,36,XA125D,1183.9103499999972
1288,36,XA140D,0.0
1289,36,XR100D,0.0
1290,36,XR110D,0.0
1291,36,XR115D,0.0
1292,36,XR125D,189.41125
1293,36,XR140D,113.60090000000014
1294,36,XR150D,159.55625
1295,37,AC036D,11.004700000000005
1296,37,AC040D,1.1725
1297,37,AC050D,394.87034999999963
1298,37,AC056D,178.29629999999975
1299,37,AC063R,534.1707000000013
1300,37,AC075R,1114.133650000002
1301,37,AC090R,34.95835000000004
1302,37,AC100R,969.7247000000003
1303,37,AC125R,470.19910000000084
1304,37,AC140R,78.75630000000002
1305,37,XA018D,0.0
1306,37,XA025D,22.45530000000001
1307,37,XA028D,3.02015
1308,37,XA030D,40.813150000000064
1309,37,XA036D,20.39344999999991
1310,37,XA040D,298.9363999999996
1311,37,XA050D,601.0371500000006
1312,37,XA056D,1814.4742000000049
1313,37,XA063R,1103.9945000000014
1314,37,XA070D,358.49940000000015
1315,37,XA075R,578.9178500000003
1316,37,XA080D,692.9545000000012
1317,37,XA090D,270.8163499999993
1318,37,XA095D,869.5081499999994
1319,37,XA100D,2.150049999999999
1320,37,XA100R,276.0303000000005
1321,37,XA110D,150.33515000000074
1322,37,XA125D,1454.736149999997
1323,37,XA140D,0.0
1324,37,XR100D,0.0
1325,37,XR110D,0.0
1326,37,XR115D,0.0
1327,37,XR125D,251.1663
1328,37,XR140D,8.328249999999995
1329,37,XR150D,142.33275000000006
1330,38,AC036D,87.73940000000002
1331,38,AC040D,132.14530000000022
1332,38,AC050D,292.9814999999998
1333,38,AC056D,13.053250000000027
1334,38,AC063R,255.7593499999992
1335,38,AC075R,393.4433999999993
1336,38,AC090R,386.2432000000031
1337,38,AC100R,327.18630000000013
1338,38,AC125R,724.7499000000003
1339,38,AC140R,106.92465000000013
1340,38,XA018D,0.0
1341,38,XA025D,8.676850000000002
1342,38,XA028D,18.81005000000013
1343,38,XA030D,43.38705000000004
1344,38,XA036D,15.70344999999998
1345,38,XA040D,261.76954999999765
1346,38,XA050D,820.2449499999942
1347,38,XA056D,768.9258500000025
1348,38,XA063R,398.30489999999986
1349,38,XA070D,991.1044500000128
1350,38,XA075R,880.7207499999962
1351,38,XA080D,968.2721999999981
1352,38,XA090D,11.330549999999995
1353,38,XA095D,1619.0373500000117
1354,38,XA100D,417.5139500000006
1355,38,XA100R,719.4064499999974
1356,38,XA110D,206.47934999999958
1357,38,XA125D,906.9847500000034
1358,38,XA140D,0.0
1359,38,XR100D,0.0
1360,38,XR110D,0.0
1361,38,XR115D,0.0
1362,38,XR125D,499.29180000000014
1363,38,XR140D,44.53120000000004
1364,38,XR150D,188.09420000000003
1365,39,AC036D,10.44120000000001
1366,39,AC040D,7.891099999999998
1367,39,AC050D,150.10835000000014
1368,39,AC056D,73.27355000000007
1369,39,AC063R,272.04555000000056
1370,39,AC075R,580.9898499999998
1371,39,AC090R,313.1460499999993
1372,39,AC100R,883.7112749999995
1373,39,AC125R,450.4129000000006
1374,39,AC140R,275.7947500000002
1375,39,XA018D,0.0
1376,39,XA025D,0.0
1377,39,XA028D,83.71964999999987
1378,39,XA030D,25.128949999999968
1379,39,XA036D,113.92535000000004
1380,39,XA040D,244.86839999999802
1381,39,XA050D,162.11661900000084
1382,39,XA056D,845.1068499999992
1383,39,XA063R,492.5478793103471
1384,39,XA070D,515.5979499999992
1385,39,XA075R,967.0503500000012
1386,39,XA080D,1151.2808999999972
1387,39,XA090D,210.9106999999986
1388,39,XA095D,579.4788999999969
1389,39,XA100D,251.0959499999993
1390,39,XA100R,1490.9495999999967
1391,39,XA110D,190.00799999999938
1392,39,XA125D,771.8717999999992
1393,39,XA140D,0.0
1394,39,XR100D,0.0
1395,39,XR110D,0.0
1396,39,XR115D,0.0
1397,39,XR125D,0.0
1398,39,XR140D,0.0
1399,39,XR150D,0.0
1400,40,AC036D,128.2034249999999
1401,40,AC040D,83.44769999999973
1402,40,AC050D,145.84745000000024
1403,40,AC056D,139.14858125000066
1404,40,AC063R,182.92575000000028
1405,40,AC075R,310.74318332609886
1406,40,AC090R,48.40150000000003
1407,40,AC100R,947.8728000000027
1408,40,AC125R,281.9989666647304
1409,40,AC140R,123.41209999999992
1410,40,XA018D,0.0
1411,40,XA025D,9.972199999999994
1412,40,XA028D,59.77311665114998
1413,40,XA030D,16.6152
1414,40,XA036D,18.965450000000025
1415,40,XA040D,130.01858331700043
1416,40,XA050D,235.83600833012616
1417,40,XA056D,644.3757600000022
1418,40,XA063R,478.8320366601078
1419,40,XA070D,297.92096250000026
1420,40,XA075R,712.0897000000041
1421,40,XA080D,724.1314499974782
1422,40,XA090D,235.8305833318748
1423,40,XA095D,858.7238916655352
1424,40,XA100D,118.78125
1425,40,XA100R,801.625650000002
1426,40,XA110D,200.79885000000027
1427,40,XA125D,796.5699000000003
1428,40,XA140D,0.0
1429,40,XR100D,0.0
1430,40,XR110D,0.0
1431,40,XR115D,0.0
1432,40,XR125D,0.0
1433,40,XR140D,0.0
1434,40,XR150D,0.0
1435,41,AC036D,419.70424999999875
1436,41,AC040D,135.04889999999986
1437,41,AC050D,335.79524999999904
1438,41,AC056D,327.1369499999995
1439,41,AC063R,1063.5992500000064
1440,41,AC075R,727.4816499999997
1441,41,AC090R,191.12030000000004
1442,41,AC100R,183.27855000000028
1443,41,AC125R,340.67460000000125
1444,41,AC140R,532.3905999974801
1445,41,XA018D,0.0
1446,41,XA025D,0.0
1447,41,XA028D,4.051949999999999
1448,41,XA030D,42.226099999999946
1449,41,XA036D,30.76114999999999
1450,41,XA040D,290.0089499999998
1451,41,XA050D,351.38390000000084
1452,41,XA056D,873.5874700000044
1453,41,XA063R,1136.1272999999976
1454,41,XA070D,909.8564999999973
1455,41,XA075R,128.9351000000002
1456,41,XA080D,1370.9181499999972
1457,41,XA090D,0.6282500000000004
1458,41,XA095D,1010.7968499999953
1459,41,XA100D,63.937649999999984
1460,41,XA100R,246.99010000000004
1461,41,XA110D,247.84794999999957
1462,41,XA125D,991.4915499999997
1463,41,XA140D,37.60294999999991
1464,41,XR100D,0.0
1465,41,XR110D,0.0
1466,41,XR115D,0.0
1467,41,XR125D,15.7493
1468,41,XR140D,0.0
1469,41,XR150D,0.0
1470,42,AC036D,24.72434999999998
1471,42,AC040D,138.49220000000037
1472,42,AC050D,130.64030000000022
1473,42,AC056D,383.40540000000055
1474,42,AC063R,642.8176999999997
1475,42,AC075R,1738.0817999999954
1476,42,AC090R,677.3032000000012
1477,42,AC100R,1170.1413500000008
1478,42,AC125R,268.89100000000025
1479,42,AC140R,139.68779999999995
1480,42,XA018D,0.0
1481,42,XA025D,15.653399999999984
1482,42,XA028D,6.186949999999992
1483,42,XA030D,20.7739
1484,42,XA036D,38.48354999999994
1485,42,XA040D,245.64469999999986
1486,42,XA050D,564.5346000000026
1487,42,XA056D,574.8438500000019
1488,42,XA063R,805.4742500000001
1489,42,XA070D,329.10990000000027
1490,42,XA075R,1168.7542999999976
1491,42,XA080D,517.1001500000009
1492,42,XA090D,0.0
1493,42,XA095D,566.5698500000027
1494,42,XA100D,145.3931499999993
1495,42,XA100R,721.4203500000003
1496,42,XA110D,312.0106500000004
1497,42,XA125D,696.7491999999987
1498,42,XA140D,0.0
1499,42,XR100D,0.0
1500,42,XR110D,0.0
1501,42,XR115D,0.0
1502,42,XR125D,16.13675
1503,42,XR140D,0.0
1504,42,XR150D,0.0
1505,43,AC036D,0.0
1506,43,AC040D,11.593750000000027
1507,43,AC050D,239.39790000000016
1508,43,AC056D,392.68740000000037
1509,43,AC063R,778.4773499999997
1510,43,AC075R,490.0262499999996
1511,43,AC090R,170.51405000000068
1512,43,AC100R,185.95815
1513,43,AC125R,546.1000999999982
1514,43,AC140R,511.46305
1515,43,XA018D,0.0
1516,43,XA025D,0.0
1517,43,XA028D,0.0
1518,43,XA030D,49.5320000000002
1519,43,XA036D,39.674250000000036
1520,43,XA040D,142.15634999999997
1521,43,XA050D,523.7375500000016
1522,43,XA056D,375.07505000000054
1523,43,XA063R,550.6476500000001
1524,43,XA070D,671.3826000000031
1525,43,XA075R,529.4554999999998
1526,43,XA080D,581.5960499999967
1527,43,XA090D,0.0
1528,43,XA095D,1515.4163500000006
1529,43,XA100D,169.08324999999985
1530,43,XA100R,1070.7259499999961
1531,43,XA110D,331.7803999999992
1532,43,XA125D,758.6022499999962
1533,43,XA140D,0.0
1534,43,XR100D,0.0
1535,43,XR110D,0.0
1536,43,XR115D,0.0
1537,43,XR125D,8.2663
1538,43,XR140D,0.0
1539,43,XR150D,0.0
1540,44,AC036D,92.6856000000002
1541,44,AC040D,118.82884999999972
1542,44,AC050D,142.87525000000016
1543,44,AC056D,382.87620000000055
1544,44,AC063R,438.34245000000135
1545,44,AC075R,1379.0608999999988
1546,44,AC090R,324.1350000000007
1547,44,AC100R,289.11539999999934
1548,44,AC125R,349.5180500000019
1549,44,AC140R,0.0
1550,44,XA018D,0.0
1551,44,XA025D,38.77755000000003
1552,44,XA028D,37.09125000000004
1553,44,XA030D,64.12524999999968
1554,44,XA036D,53.55175000000007
1555,44,XA040D,46.93394999999993
1556,44,XA050D,388.04710000000017
1557,44,XA056D,932.2988499999997
1558,44,XA063R,379.68735000000186
1559,44,XA070D,574.0250431034488
1560,44,XA075R,788.4635500000003
1561,44,XA080D,593.2237500000023
1562,44,XA090D,346.39149999999967
1563,44,XA095D,671.7056499999994
1564,44,XA100D,73.63194999999986
1565,44,XA100R,1036.4606000000003
1566,44,XA110D,503.78439999999887
1567,44,XA125D,920.3337500000004
1568,44,XA140D,0.0
1569,44,XR100D,0.0
1570,44,XR110D,0.0
1571,44,XR115D,0.0
1572,44,XR125D,0.0
1573,44,XR140D,0.0
1574,44,XR150D,0.0
1575,45,AC036D,56.59184999999998
1576,45,AC040D,357.74094999999863
1577,45,AC050D,473.3823499999974
1578,45,AC056D,194.0435
1579,45,AC063R,1042.8533500000012
1580,45,AC075R,2192.066800000007
1581,45,AC090R,370.31819999999993
1582,45,AC100R,213.78945
1583,45,AC125R,211.71920000000026
1584,45,AC140R,544.3791500000002
1585,45,XA018D,0.0
1586,45,XA025D,29.041599999999967
1587,45,XA028D,16.201850000000046
1588,45,XA030D,67.65220000000006
1589,45,XA036D,219.1451500000001
1590,45,XA040D,0.0
1591,45,XA050D,1014.0798499999923
1592,45,XA056D,451.3638500000012
1593,45,XA063R,341.71514999999823
1594,45,XA070D,401.03209999999916
1595,45,XA075R,847.5568500000019
1596,45,XA080D,241.9714500000008
1597,45,XA090D,49.501549999999924
1598,45,XA095D,514.2508000000008
1599,45,XA100D,335.4732499999982
1600,45,XA100R,546.4102000000003
1601,45,XA110D,104.56565
1602,45,XA125D,229.67209999999943
1603,45,XA140D,0.0
1604,45,XR100D,0.0
1605,45,XR110D,0.0
1606,45,XR115D,31.76145
1607,45,XR125D,45.58714999999998
1608,45,XR140D,0.0
1609,45,XR150D,10.625300000000003
1610,46,AC036D,0.0
1611,46,AC040D,14.3976
1612,46,AC050D,380.0236999999994
1613,46,AC056D,316.2858999999983
1614,46,AC063R,856.6390000000013
1615,46,AC075R,2081.512300000003
1616,46,AC090R,229.2220000000003
1617,46,AC100R,165.55909999999972
1618,46,AC125R,332.09504999999865
1619,46,AC140R,0.0
1620,46,XA018D,0.6688499999999988
1621,46,XA025D,12.744900000000007
1622,46,XA028D,30.667699999999968
1623,46,XA030D,40.307750000000155
1624,46,XA036D,48.22020000000004
1625,46,XA040D,101.6707999999996
1626,46,XA050D,172.5636500000009
1627,46,XA056D,1073.3394000000046
1628,46,XA063R,579.7259999999994
1629,46,XA070D,272.99194999999906
1630,46,XA075R,243.88455000000042
1631,46,XA080D,481.91255000000086
1632,46,XA090D,133.2533999999999
1633,46,XA095D,1394.8861499999994
1634,46,XA100D,623.7185499999993
1635,46,XA100R,175.00910000000005
1636,46,XA110D,302.9684000000001
1637,46,XA125D,73.22910000000003
1638,46,XA140D,0.0
1639,46,XR100D,0.0
1640,46,XR110D,0.0
1641,46,XR115D,0.0
1642,46,XR125D,0.0
1643,46,XR140D,0.0
1644,46,XR150D,0.0
1645,47,AC036D,149.9533000000004
1646,47,AC040D,105.85470000000024
1647,47,AC050D,428.31214999999884
1648,47,AC056D,272.43020000000223
1649,47,AC063R,437.1034500000007
1650,47,AC075R,2421.550250000015
1651,47,AC090R,370.097
1652,47,AC100R,851.0572000000003
1653,47,AC125R,214.23220000000043
1654,47,AC140R,383.9013499999992
1655,47,XA018D,0.0
1656,47,XA025D,73.26900000000012
1657,47,XA028D,21.291200000000046
1658,47,XA030D,172.10585000000034
1659,47,XA036D,21.04024999999997
1660,47,XA040D,333.45060000000007
1661,47,XA050D,619.3606999999975
1662,47,XA056D,533.4938000000029
1663,47,XA063R,550.3735999999992
1664,47,XA070D,217.92925000000042
1665,47,XA075R,576.9585500000044
1666,47,XA080D,351.7115000000012
1667,47,XA090D,49.96425000000008
1668,47,XA095D,433.50790000000165
1669,47,XA100D,320.29514999999964
1670,47,XA100R,1074.4188000000006
1671,47,XA110D,404.3955999999997
1672,47,XA125D,1148.6065500000075
1673,47,XA140D,0.0
1674,47,XR100D,0.0
1675,47,XR110D,0.0
1676,47,XR115D,0.0
1677,47,XR125D,0.0
1678,47,XR140D,4.133149999999997
1679,47,XR150D,0.0
